address,tel,name,locality,country,latitude,longitude,postcode,factual_id
395 Remsen Ave,(718) 342-7846,Mr. Chan's,Brooklyn,us,40.656056,-73.923465,11212,113b6ef1-2d8a-41ae-9ea1-4f86c1b30077
2918 Beverley Rd,(347) 750-6087,Star Deli & Grocery,Brooklyn,us,40.644983,-73.949581,11226,59a86e42-f12f-4e6c-86bd-51844a92113b
5223 Avenue D,(718) 629-0010,Silver Krust,Brooklyn,us,40.642383,-73.927003,11203,4b7094c4-27a5-48d9-a6f6-216ee65ab993
4202 Church Ave,(718) 282-1149,Oasis Cocktail Lounge,Brooklyn,us,40.651338,-73.93798,11203,8102dc38-f9ab-49df-9f59-dab190d1adcd
4823 Church Ave,(718) 941-0631,Sunshine Deli and Grocery,Brooklyn,us,40.651845,-73.93183,11203,235b2f10-77a7-47e3-a831-683a9383593b
4823 Church Ave,,A & Y Deli Grocery,Brooklyn,us,40.651248,-73.935032,11203,599cd766-fa9d-45af-add7-60f10070476b
1251 Utica Ave,(347) 663-1711,Aseel Deli,Brooklyn,us,40.641953,-73.929167,11203,ae264af6-0083-457a-8348-41b1c8772a05
4701 Church Ave,(347) 295-3404,Saddle Road Roti,Brooklyn,us,40.651679,-73.933269,11203,4be48bd4-537d-4ad2-a7ea-1899dee83e92
834 Clarkson Ave,(718) 604-4571,De Islandz Spot,Brooklyn,us,40.656576,-73.930613,11203,039f70a3-c8af-4859-8fd6-418a9318a38d
1914 Nostrand Ave,(718) 856-2965,Flavall,Brooklyn,us,40.63897,-73.948485,11226,241e49fb-840b-4455-90a3-2b9b2b41163a
937 Utica Ave,(718) 498-5108,Chun Shun Chan Chinese Restaurant,Brooklyn,us,40.650252,-73.92999,11203,2e60ff13-33c4-4c32-a5c9-481f5c56a2d1
1696 Nostrand Ave,(718) 282-5525,La Deesse Restaurant,Brooklyn,us,40.644303,-73.949096,11226,02b720b2-e5c0-4b7c-a01d-71671f86cc38
191 E 42nd St,(718) 856-1846,G T Paradise,Brooklyn,us,40.651066,-73.937954,11203,41734cf8-9469-4fa9-a4f3-52869bbe8d0a
5325 Clarendon Rd,(718) 629-1292,Zakria Deli and Grocery,Brooklyn,us,40.644788,-73.926163,11203,a1e33fe1-5736-49de-9d3f-bcf0a1c51d68
4915 Snyder Ave,(718) 566-7372,Caribbean Tropical Fish Market Inc.,Brooklyn,us,40.650117,-73.931027,11203,65b07a7f-12aa-475c-9352-e15f7006b16b
2714 Beverley Rd,(929) 210-9577,Mohammed Deli & Grill,Brooklyn,us,40.64487,-73.951338,11226,1128d95c-722b-4aa0-8227-66def9ae6532
4705 Church Ave,(718) 282-0210,Bamboo Tree Jamaican Restaurant,Brooklyn,us,40.651749,-73.933058,11203,076bdd82-015f-460e-8291-6630c930c19c
1877 Nostrand Ave,(718) 282-1313,Brooklyn 1 Wok & Grill,Brooklyn,us,40.639658,-73.948136,11226,b309674b-5d2b-4e03-8452-eb3c97bf35ee
898 Utica Ave,(718) 287-8703,Delish Bakery & Restaurant,Brooklyn,us,40.651183,-73.930498,11203,33692316-c1fb-4cbc-a37b-b892615eb302
778 Lenox Rd,(718) 221-6683,Danny's Tasty Tips,Brooklyn,us,40.655212,-73.931078,11203,249b61c2-c856-4258-a617-2afd3f128693
5602 Church Ave,(718) 346-4377,Church Avenue Restaurant,Brooklyn,us,40.652407,-73.924521,11203,ab296dfa-d6ee-4dcc-8ff1-fd0493e26b4b
1617 Nostrand Ave,(800) 240-1931,Aux Bon Gout Restaurant,Brooklyn,us,40.646605,-73.948895,11226,a59c6a38-f2b4-469a-a20d-d616f40e0906
1395 Nostrand Ave,(718) 703-2150,Super Deli,Brooklyn,us,40.652106,-73.949611,11226,78e4cb0e-1723-4496-9aba-578124bb7315
407 Remsen Ave,(718) 240-9069,Molly's Carribbean Foods,Brooklyn,us,40.655777,-73.923047,11212,48e2db49-791f-4d54-863a-e730d4b300f9
1409 Nostrand Ave,(718) 941-4515,Marche Laurent,Brooklyn,us,40.652102,-73.949608,11226,3b3dff69-9402-47f1-9f3d-8a84a295e17e
5016 Avenue D,(347) 295-0222,Knikki G Cafe,Brooklyn,us,40.642075,-73.928912,11203,8d37d8e3-636f-4fdc-8f28-ba8ac5e9efd8
1532 Nostrand Ave,(347) 787-7994,Cj's Lounge,Brooklyn,us,40.6486,-73.94935,11226,1f732209-46b0-4b76-9cad-aa693c120c50
4501 Church Ave,(718) 484-8346,Church Avenue Deli,Brooklyn,us,40.651708,-73.935086,11203,3ff2984e-8156-4bb7-90fe-60001e974024
5403 Church Ave,(718) 345-1034,Island Pride Restaurant,Brooklyn,us,40.652561,-73.926344,11203,10920392-c593-4e59-b8b8-a40e2eda3530
1675 Nostrand Ave,(347) 627-8399,Eizzalicious Eizzalicious,Brooklyn,us,40.645247,-73.94884,11226,40f559c0-2eab-4091-b824-2925fa793438
841 Utica Ave,(718) 495-4826,Negril West Indian Cuisine,Brooklyn,us,40.653115,-73.930538,11203,11cb1d3c-18b0-47cd-af94-aa51dd7b9a0d
3423 Church Ave,(347) 365-2465,Yail Deil Grocery,Brooklyn,us,40.65122,-73.945051,11203,2605fef0-cd1d-47ec-ab33-bdb5af407a7b
3325 Snyder Ave,(347) 627-6543,Smart1 Deli Grocery,Brooklyn,us,40.649245,-73.945764,11203,a0f7e8e0-22f4-4146-9058-bf37387139e2
1736 Nostrand Ave,(718) 282-5307,Thanks Giving Chinese Restaurant,Brooklyn,us,40.643642,-73.949065,11226,9d2f76ca-0286-462c-a46a-a9a5f3ef8ad4
1440 Utica Ave,(718) 513-0850,Prestige Restaurant,Brooklyn,us,40.637178,-73.929113,11203,a8f81180-f53a-4e2d-a09b-bf80c0862fe2
1370 Nostrand Ave,(718) 693-1149,1370 Deli & Grill,Brooklyn,us,40.653312,-73.950006,11226,674a978b-d013-43a3-83ce-d76860a184e2
1628 Nostrand Ave,(347) 350-8084,Dejanne Restaurant,Brooklyn,us,40.646313,-73.949361,11226,d834cc19-e739-4d26-922d-fe6025ef4188
2851 Church Ave,(347) 529-0154,Subway Cuts,Brooklyn,us,40.650868,-73.950645,11226,cc6c4086-f15c-4865-b066-0c42a59c7284
1606 Nostrand Ave,(718) 462-1040,1606 Deli Grocery,Brooklyn,us,40.646925,-73.949228,11226,e3defd11-5c94-46f4-9b35-179452d0cb16
3914 Church Ave,(718) 282-7900,Fritaille Lacaye Restaurant,Brooklyn,us,40.651128,-73.940578,11203,34f446d1-c783-4c1b-98a5-60fce589e86e
1699 Nostrand Ave,(347) 787-5309,111 F & S Deli And Grocery,New York,us,40.644535,-73.948665,11226,d27edff1-24b6-49c2-8ebc-52500b62eb60
1681 Nostrand Ave,(347) 425-0116,Global Diversify,Brooklyn,us,40.644917,-73.948667,11226,34b7fe79-7dff-497d-9b87-74f0d89d8729
5716 Church Ave,(718) 566-9320,Karibbean Fast Food,Brooklyn,us,40.652417,-73.923228,11203,6afea1b1-dee0-425d-a92e-035d4e68a122
1240 Nostrand Ave,(718) 940-4701,Oisis Restaurant,Brooklyn,us,40.656811,-73.950478,11225,691c5a2f-a806-4008-9621-9daad84a4fd8
847 Clarkson Ave,(347) 533-7236,Salamie Cafe & Organic Juice Bar,Brooklyn,us,40.656766,-73.930229,11203,d555e699-71cd-4809-bccb-7898656ab445
5601 Clarendon Rd,(718) 629-4400,Chez Nous Resturant,Brooklyn,us,40.645002,-73.923542,11203,2f9f64e8-82dc-4a43-ac24-19b092ef8e5a
4805 Church Ave,(718) 287-9568,Li Mei,Brooklyn,us,40.651831,-73.932123,11203,c3be07db-89ee-43bb-8dff-010e44cd27f2
3904 Church Ave,(917) 893-9700,Cherry's Soul Food & International Deli,Brooklyn,us,40.651158,-73.940821,11203,8e33e500-252c-49a4-977c-c6c869e60350
1510 Nostrand Ave,(718) 284-3354,Francois Deli,Brooklyn,us,40.649328,-73.949556,11226,ddf70a31-b9dc-4f78-bdf6-884d19d96239
1801 Nostrand Ave,(718) 693-0390,Kam Hua Chinese Restaurant,Brooklyn,us,40.641853,-73.948474,11226,91d2ee59-cd1d-4d9c-8176-74ea731fbfee
690 Utica Ave,(718) 771-3948,Southeast 888,Brooklyn,us,40.656486,-73.931036,11203,311a261d-40cf-4e6d-bdc2-20413bcce8c3
195 E 56th St,(347) 533-4900,Jamaican Food,Brooklyn,us,40.652186,-73.924454,11203,0174273e-2a88-4686-b689-4f5e3b600a56
2816 Church Ave,(718) 856-2100,Kreyol Flavor,Brooklyn,us,40.650591,-73.95094,11226,d15b5175-2b1e-4ecf-ba61-cd34746df681
5359 Kings Hwy,(718) 444-0007,Metropolitan,Brooklyn,us,40.63942,-73.925678,11203,86797e80-8a72-452f-ab60-4be0c9c0fe14
1559 Nostrand Ave,(347) 663-2830,1559 Mountain Deli,Brooklyn,us,40.647975,-73.949109,11226,fc68cd2d-456f-4be0-b369-a8b94902342b
3723 Church Ave,,Mami Deli Grocery,Brooklyn,us,40.651286,-73.94227,11203,f12515de-4acc-4208-b87b-7bfbf8485352
1753 Nostrand Ave,(718) 484-1943,Chou Chou Services,Brooklyn,us,40.643071,-73.948682,11226,d77fd114-f910-446c-9a77-d001191b7c9b
4323 Avenue D,(347) 787-7791,New Town Deli,Brooklyn,us,40.641967,-73.935326,11203,044547fc-af96-4d7e-ac78-cb99fe6cde8d
5325 Clarendon Rd,(718) 676-0029,Clarendon Deli & Grocery,Brooklyn,us,40.644788,-73.926063,11203,ff49d8a9-18ab-4de4-8828-65065efe2e90
3011 Beverley Rd,(347) 425-0661,Solide Rocher,Brooklyn,us,40.645202,-73.948516,11226,2b601550-0355-012f-b33e-003048cacd48
5223 Avenue D,(347) 425-0670,T's Jerk Center,Brooklyn,us,40.64235,-73.926735,11203,e7af0044-e554-42be-8fab-cd5fa7a83e07
915 Utica Ave,(718) 342-5430,G's Hotpot Restraunt,Brooklyn,us,40.650721,-73.930175,11203,56fa82d6-763b-42e3-8802-fd0c55d7f4b0
389 E 56th St,(347) 249-2602,Tantz On The Go,Brooklyn,us,40.647375,-73.923768,11203,746e3225-c7e2-43e2-9949-8dba4b3ba4cb
4902 Church Ave,(718) 462-7672,Sar Roti & Pastry Shop,Brooklyn,us,40.651567,-73.931247,11203,2b867ca0-0355-012f-b33e-003048cacd48
1436 Nostrand Ave,(718) 483-9685,Negril West Indies,Brooklyn,us,40.651301,-73.94983,11226,12a70685-fb6e-4eb5-8dde-560c6f78df08
876 Utica Ave,(718) 287-1609,Utica Ave Deli Grocery,Brooklyn,us,40.651844,-73.930583,11203,a216c882-34e4-49e0-a6b3-ae5763fdf5b4
3923 Church Ave,(347) 305-3614,Kamal Deli,Brooklyn,us,40.651465,-73.940282,11203,de373549-0f43-4c7a-a013-b0788cfe6a81
1263 Utica Ave,(718) 629-2221,Utica Restaurant Equipment Dealer,Brooklyn,us,40.641722,-73.929132,11203,f6a4023b-927c-4f5b-b296-06efef9f9ffa
598 Clarkson Ave,(718) 604-7834,S & A Quick Stop,Brooklyn,us,40.655967,-73.93979,11203,a2057a33-7b80-4fba-802c-9310c89493d5
4605 Church Ave,(718) 826-1953,De Shan Restaurant,Brooklyn,us,40.651722,-73.934066,11203,54ee0aaf-5472-4c56-86ad-47941631c315
5024 Church Ave,(718) 498-2802,Sunrise Chinese Food & Burgers,Brooklyn,us,40.651732,-73.929853,11203,75be4e67-2f9d-44e1-8b86-1a830c76a20a
195 E 56th St,(718) 346-9700,Sha Sha Mane,Brooklyn,us,40.652167,-73.924516,11203,06a75fa7-7abc-4201-afe8-218059f0814a
4215 Farragut Rd,(718) 703-0024,Chin Coffee Shop,Brooklyn,us,40.637167,-73.935956,11203,8cdb3681-c817-418d-abe3-699a4fb9803a
109 E 56th St,(212) 750-5656,The Park Restaurant,New York,us,40.654589,-73.924697,10022,7637ddb6-c0af-479f-ba90-28ce497e392c
9 E 31st St,(347) 295-3460,Fish & Jerk,Brooklyn,us,40.650521,-73.948472,11226,49418591-3e2c-4f0b-96f1-ab6546737b99
5222 Church Ave,(347) 663-8537,Taste Restaurant,Brooklyn,us,40.652161,-73.928058,11203,7739071c-5e9d-4d0e-84b9-a1c7ffc5632a
1853 Nostrand Ave,(718) 462-5830,Nostrand Coffee Shop,Brooklyn,us,40.640538,-73.948322,11226,bc96c31c-c35e-4040-90fb-2c087156037e
4809 Church Ave,(718) 940-2000,Silver Krust West Indian,Brooklyn,us,40.651846,-73.932005,11203,3b6a7e33-2676-41cf-b84d-6495c89820bd
3620 Church Ave,(718) 287-4667,C and J Jamaican Cuisine,Brooklyn,us,40.651005,-73.943135,11203,b53b52c6-bc36-4204-82b4-53c2a307a8ea
1640 Nostrand Ave,(718) 282-8341,Choices Caribbean Restaurant,Brooklyn,us,40.645987,-73.949273,11226,37647d89-44ca-498e-a7d3-d2db5792fad0
4209 Farragut Rd,(718) 676-0076,Foolish Family Cuisine,Brooklyn,us,40.637023,-73.936236,11203,85790ad7-f7ac-452a-b9ae-7a92d591c7dd
3114 Tilden Ave,(347) 663-2214,Nemou Nemou,Brooklyn,us,40.646816,-73.947931,11226,9af03809-029a-4bbd-83ec-c338461f5d1c
1545 Nostrand Ave,(718) 513-3830,Expresso Inc.,Brooklyn,us,40.64846,-73.949142,11226,555730ef-7729-41fc-a046-3571691b7872
3620 Church Ave,(347) 406-5358,M & J Caribbean Restaurant,Brooklyn,us,40.651018,-73.943285,11203,58554961-cb1b-4b06-a25b-f9e286bc68e6
744 Utica Ave,(718) 483-8432,744 B Deli Grocery,Brooklyn,us,40.655205,-73.930931,11203,86da6d3b-f55b-4d16-ba57-03ce4bb44268
4321 Church Ave,(347) 529-0414,Troy Deli,Brooklyn,us,40.651546,-73.936732,11203,4e60df0c-f109-455f-bd4c-2008015fb1d7
5314 Church Ave,(347) 533-4550,Rhapsody Lounge,Brooklyn,us,40.652187,-73.927093,11203,3ab2e909-92cf-4939-8c7e-8ee193a083b0
868 Utica Ave,(718) 282-2401,Lin's Amber Mini Market,New York,us,40.651988,-73.930635,11203,c98be59c-4bff-4a10-832d-29e063d4be2d
195 E 56th St,(347) 787-3704,Sha She Maine,Brooklyn,us,40.652212,-73.924413,11203,5eefc63b-99be-44ba-aa4a-4e41b9f055ce
1398 Nostrand Ave,(718) 282-1860,New North West Aaa,Brooklyn,us,40.652388,-73.949885,11226,b1c21e8b-5c23-4e67-9bac-10952ea6dfa4
283 E 32nd St,(718) 826-3667,Tandoori,New York,us,40.643724,-73.946674,11226,c90e1e3b-3bbe-45d7-a84c-c07df2b5521d
4211 Farragut Rd,(347) 663-8033,L'au Berge Fritalle,Brooklyn,us,40.63715,-73.936224,11203,669ac506-04e6-4153-b00c-485d70737fd5
3402 Church Ave,(718) 484-1500,Fun City 2 Sea Food,Brooklyn,us,40.650808,-73.945446,11203,84ce8d4f-40d7-4878-b4da-3681c5275bfb
9 E 31st St,(718) 483-9434,Roger Roti,Brooklyn,us,40.650555,-73.948439,11226,3fe4a50b-24ec-4319-923c-f0c6980dbc60
4621 Avenue D,(718) 629-3032,New C Avenue D,Brooklyn,us,40.642137,-73.932639,11203,fe0f82dd-97e0-4aae-b685-338b2ec72de9
3606 Clarendon Rd,(718) 693-1829,Lin Hing Restaurant,Brooklyn,us,40.643506,-73.942698,11203,6c63cc5b-6f0d-4673-bac0-aafc0dcd6e14
5016 Avenue D,(347) 384-1083,D & T Caribbean Restaurant,Brooklyn,us,40.64197,-73.928686,11203,f86a7aad-037e-4efc-9211-e748688d3836
1305 Nostrand Ave,(631) 609-6912,Robin & Banks Cafe,Brooklyn,us,40.655058,-73.949899,11226,88dd9dfa-61aa-4c48-8c29-267be0d1952e
701 Utica Ave,(347) 627-9541,McDonald Mcdonalds,Brooklyn,us,40.656085,-73.930533,11203,abd71b05-8d13-4dcc-a4f2-0ec0adf8db7a
56 E 58th St,(718) 894-5080,Youngs Deli & Pizza,Brooklyn,us,40.654013,-73.923111,11203,40f1019d-8456-47f1-9c09-0a248157bf93
1855 Nostrand Ave,(347) 955-5559,La Baguette Shop,Brooklyn,us,40.640464,-73.948261,11226,e82b0eaa-8f72-4465-9703-5af6a9f51eeb
1448 Nostrand Ave,(718) 284-9086,Pumpkins,Brooklyn,us,40.650993,-73.949711,11226,0fb48815-44f8-4b55-9819-c7a5be0bc3a0
776 Lenox Rd,(718) 771-5316,Jim's Caribbean Bakery,Brooklyn,us,40.655255,-73.930972,11203,5444ace8-c402-4d43-86db-2c286e6894e0
787 Albany Ave,(718) 363-1200,B Deli,Brooklyn,us,40.654725,-73.939322,11203,1e928ab7-e015-4392-a08c-54a5df48bd44
4315 Farragut Rd,(929) 210-0640,Green Light Lounge,Brooklyn,us,40.637168,-73.935224,11203,024bdb23-94d5-4bf6-b4bd-48ee9e5e5ad6
5353 Kings Hwy,(718) 444-2828,Unzer Services,Brooklyn,us,40.639063,-73.925637,11203,c83dd45a-b9ef-4b74-b21f-14e867160df8
3322 Church Ave,(718) 693-0604,Melanies Restaurant & Juice Br,Brooklyn,us,40.650821,-73.945952,11203,fe33ae3d-de66-4655-a8d0-877457d6a78c
846 Clarkson Ave,(718) 773-8200,Golden Krust Bakery & Grill,New York,us,40.656495,-73.930168,11203,297c1810-d133-4b25-be2f-8bcc972cf8c4
1801 Nostrand Ave,(718) 282-0818,Hardee Taste,Brooklyn,us,40.641891,-73.948336,11226,d259489e-f37b-45b6-8d5d-03ab8fd69e73
1744 Nostrand Ave,(347) 406-5664,Omarcarribean Omarcarribean,Brooklyn,us,40.64337,-73.948894,11226,93991bd4-bb54-4203-9108-d96cf996f081
4215 Farragut Rd,(347) 405-9307,Farrahut Cafe,Brooklyn,us,40.637126,-73.936132,11203,7deedf3f-b7e9-45aa-b182-3b5c6ddc5e10
1678 Nostrand Ave,(347) 750-5621,Joy's Restaurant Offc,Brooklyn,us,40.644991,-73.949219,11226,96aadcb3-729a-41d2-a2e9-11d11202ba7f
1709 Nostrand Ave,(718) 282-1100,Rehoboth Restaurant,Brooklyn,us,40.644182,-73.948644,11226,7066aab4-672f-4c73-af1b-2521cada3af8
5600 Clarendon Rd,(718) 484-3192,Island Grove Restaurant,Brooklyn,us,40.64471,-73.923694,11203,5403cbec-dc8d-4b78-af78-cd172d9edab9
1231 Nostrand Ave,(718) 953-2870,Fwm,Brooklyn,us,40.657099,-73.950071,11225,0b03fd29-618d-409c-af18-d0883cdc5f3a
1525 Albany Ave,(718) 859-2330,Soup Man,Brooklyn,us,40.636131,-73.937394,11210,0c785790-cd40-012e-5616-003048cad9da
1699 Nostrand Ave,(347) 787-5309,A&A Deli Grocery,Brooklyn,us,40.644562,-73.94867,11226,a4b93371-283b-4224-80c4-84d8a65a28ee
4507 Avenue D,(718) 629-2100,Lisa Llewellyn Restaurant,Brooklyn,us,40.641917,-73.93403,11203,ae6e4af4-c3a8-4731-b140-e99ab0930bbd
4323 Avenue D,(718) 629-2244,Algas Deli,Brooklyn,us,40.641928,-73.935456,11203,80cd3ab0-1e18-012f-0643-0030487f54d8
3532 Clarendon Rd,(718) 284-5322,BK Town Deli Market,Brooklyn,us,40.64327,-73.943319,11203,6ca674d6-553f-4c3d-a440-1da3a3defc67
273 E 43rd St,(347) 708-4496,Wonder Pizza Services,Brooklyn,us,40.649245,-73.936686,11203,43a55825-726e-4889-955e-6e8a968cc8e9
1734 Nostrand Ave,(718) 941-9061,La Patisserie,Brooklyn,us,40.643634,-73.94901,11226,5533b889-b177-4c5b-b703-760448fd3686
5209 Avenue D,(718) 451-3509,Family Deli & Grocery,Brooklyn,us,40.64244,-73.927069,11203,337dc76b-19da-4b9d-bfab-eaf68a0a2b0e
3113 Church Ave,(718) 282-4035,The People's Choice Roti Shop,Brooklyn,us,40.650953,-73.948191,11226,d0484c04-b93c-400d-87a1-6f43c598bfdc
824 Utica Ave,(347) 425-0333,The 19th Hole,Brooklyn,us,40.653,-73.93073,11203,d1cc86a1-d2ba-4a5c-9ca0-9fd891678204
450 Clarkson Ave,(347) 683-3383,Cafe 101,Brooklyn,us,40.655593,-73.944834,11203,dcf655a5-b8e6-4f4d-bf36-e6a73c48e444
404 E 46th St,(718) 287-0780,Fishbone Restaurant,Brooklyn,us,40.651778,-73.934381,11203,6b38d352-48ec-4428-bd30-4ecbd9646b90
689 Utica Ave,(718) 676-0635,Perfect Touch Cuisine,Brooklyn,us,40.656581,-73.930781,11203,6216283d-6258-4ea7-b650-146a8afd35b1
1728 Nostrand Ave,(917) 893-8008,Combite Creole Restaurant,Brooklyn,us,40.643715,-73.948817,11226,22639d92-90a9-4a06-b4d3-546a9944de9f
1253 Schenectady Ave,(347) 365-6814,Fresh Juices & Grill,Brooklyn,us,40.642193,-73.932153,11203,3b111ac4-42ae-430a-9ebb-be02e7937f0c
195 E 56th St,(347) 430-0871,Shashemene Int'l Restaura,Brooklyn,us,40.652145,-73.924483,11203,32f0f534-8c19-45cd-b868-0fba128ee258
1920 Nostrand Ave,(718) 282-0505,M & W Deli & Grocery,Brooklyn,us,40.638801,-73.948372,11226,4fe836be-2143-44fa-a343-ebc6c663f61f
1765 Nostrand Ave,(347) 789-9059,Maggy Louis Bar,Brooklyn,us,40.64276,-73.948488,11226,2b055cb8-42e5-4cf1-bea3-5f219929c191
5011 Avenue D,(718) 629-3597,Brooklyn Express Deli & Grocery,Brooklyn,us,40.64227,-73.929085,11203,f43779e8-1d78-4675-bd48-df3c56b0f461
4208 Church Ave,(718) 858-8787,Victory Kitchen,Brooklyn,us,40.651325,-73.93793,11203,56e6e860-89f8-4456-a1d0-99373d969411
868 Utica Ave,(718) 282-2401,Rocky Deli Grocery Nyc,Brooklyn,us,40.651959,-73.93064,11203,53b03258-f6cb-4716-91e7-8f46cd22de48
3603 Church Ave,(718) 462-3089,Baza,Brooklyn,us,40.651282,-73.943587,11203,d3b81839-15c5-4c7f-bef5-81265e5edac2
4809 Church Ave,(718) 940-2000,Martha Rosenburgh,Brooklyn,us,40.651821,-73.932049,11203,1ce722fe-e80c-4d41-b531-3764790d9282
5505 Church Ave,(718) 342-7332,Monique's Affaire,Brooklyn,us,40.652643,-73.925427,11203,2b766d10-0355-012f-b33e-003048cacd48
47 E 31st St,(718) 482-9222,Jung's Restaurant,New York,us,40.649622,-73.948202,11226,700ed979-aaad-4af1-9165-5c477b70d429
5302 Church Ave,(718) 342-0386,J & M Deli,Brooklyn,us,40.652189,-73.927094,11203,7ae21900-1e18-012f-0643-0030487f54d8
565 Lenox Rd,(347) 663-1158,Ambm Corporation,Brooklyn,us,40.654927,-73.939554,11203,cf07a0a6-a44e-455e-b17f-e3fbfa73b580
5419 Church Ave,(718) 345-2788,Freda Homemade Juice Center,Brooklyn,us,40.652531,-73.926112,11203,74be883f-7f29-4d8f-8c0b-fa9bb986b7a2
4501 Church Ave,(718) 462-7441,Generations Grocery & Deli,Brooklyn,us,40.651607,-73.935118,11203,0c7aa807-0ce8-4a28-ad2f-4388260b52b0
4723 Church Ave,(718) 703-8918,Hizam's Grocery,Brooklyn,us,40.651682,-73.933022,11203,22e93066-7b9f-462e-a4aa-8ce38f95368c
820 Utica Ave,,CnJ RESTAURANT,Brooklyn,us,40.653081,-73.930843,11203,ebbf1e79-052b-4c13-abcf-bf51ffba4254
754 Linden Blvd,(800) 246-7357,Jerusalem Deli Grocery,Brooklyn,us,40.653668,-73.930284,11203,58d7fc05-9d44-4388-b5eb-e70acbbb0660
932 Utica Ave,(718) 940-0932,Sally's International Restaurant,Brooklyn,us,40.650345,-73.930473,11203,4281f7f3-c0cd-4b43-978b-1ccd59e41c79
5011 Avenue D,(718) 629-3597,Mr's Amer,Brooklyn,us,40.642243,-73.929098,11203,19a64f8e-127b-49c8-8986-49c07889c031
1231 Nostrand Ave,(718) 484-9898,Us Fried Chicken,Brooklyn,us,40.657149,-73.950157,11225,d6287484-8797-4eea-8505-8a048419212e
3202 Church Ave,(718) 703-1282,Mi Pueblo Yamasa Deli Grocery,Brooklyn,us,40.65076,-73.947498,11226,a14572f0-79a8-472b-bd83-873541abbb93
5413 Church Ave,(718) 346-1686,La Cafe Restaurant,Brooklyn,us,40.652499,-73.926278,11203,240f1b27-f7ad-4995-b9fe-bc638e016a91
1729 Nostrand Ave,(718) 469-9406,All Right Food,Brooklyn,us,40.643632,-73.948554,11226,7eb78ca6-998c-4045-a9e0-e6bf7c827cf6
4201 Farragut Rd,(347) 425-7272,Deli Mini Mar San Jose,Brooklyn,us,40.637512,-73.936909,11203,93983786-dc28-446a-80e0-ed16d6f098b6
795 Utica Ave,(718) 346-6640,Maguis Restaurant,Brooklyn,us,40.653692,-73.930458,11203,4556982e-c950-4d03-a19e-6bcfc7993dd6
3012 Avenue D,(718) 483-8264,Foundation,Brooklyn,us,40.640844,-73.948234,11226,6d1b4b0a-b7fc-4772-9aad-30dde2b0e117
846 Clarkson Ave,(347) 789-8654,Tak Food,Brooklyn,us,40.656497,-73.930164,11203,b74baab1-71d2-48b3-b2f9-f972c2e5cc16
1628 Nostrand Ave,(718) 856-5586,Deganine Restaurant,Brooklyn,us,40.646317,-73.949317,11226,16815901-3bfd-43f1-9ee9-3903bc285903
2810 Avenue D,(347) 715-9467,Restaurant Miss Ps Signature,Brooklyn,us,40.640732,-73.950157,11226,23b44809-e91e-4078-ba7c-9db875f95312
1436 Nostrand Ave,(347) 627-8015,Dougie's Jamaican Cuisine,Brooklyn,us,40.651249,-73.949831,11226,2b5cb720-0355-012f-b33e-003048cacd48
915 Utica Ave,(718) 385-8255,Auntie Bee's Jamaican Restaurant,Brooklyn,us,40.650803,-73.930024,11203,17f42bc3-6fed-4e90-a301-fd2cd64190de
1624 Nostrand Ave,(718) 469-1673,Au Beurre Chaud Bakery,Brooklyn,us,40.646271,-73.949039,11226,f4b91c23-357c-4f79-9945-8cfe742ea8df
565 Lenox Rd,(718) 493-0837,S F Bkny,Brooklyn,us,40.65488,-73.939845,11203,e2095ed0-71fc-4054-8f8a-5c7ecfe05b08
939 Utica Ave,(718) 342-2186,24 Hour Deli,Brooklyn,us,40.650015,-73.93003,11203,1cf23dbe-a901-4a14-a0d4-2804d0274839
4204 Avenue D,(718) 629-9669,Mr Chan Chinese Restaurant,Brooklyn,us,40.641541,-73.936828,11203,49ff6026-64e2-4e7b-b41b-27a252021370
60 E 55th St,(718) 485-4029,Triple R,Brooklyn,us,40.656654,-73.926231,11203,b6a44c55-1e80-4d4c-8e2c-56e37063080b
1640 Nostrand Ave,(718) 703-3344,Sand-Ma Restaurant,Brooklyn,us,40.646012,-73.949272,11226,40f19e7a-6c23-48ca-8ece-adee265ddede
1345 Utica Ave,(718) 629-0405,Josephine's Heros,Brooklyn,us,40.639589,-73.928979,11203,83de9ef5-08ae-48eb-9567-c3e246e8390f
1011 Utica Ave,(718) 290-8012,Yvette's Restaurant,Brooklyn,us,40.648374,-73.929778,11203,08aaa1e4-d43c-4bd5-adab-4806a6d37aef
830 Clarkson Ave,(718) 467-7585,Dali Grocery,Brooklyn,us,40.656498,-73.930681,11203,f2c16ce0-d41a-4529-b7cc-23ca5cd11eb5
1728 Nostrand Ave,(718) 282-0157,Celence Zerite,Brooklyn,us,40.643777,-73.948962,11226,faa301a1-03a6-4788-95d5-ff7c5ad3d157
1617 Nostrand Ave,(718) 940-9822,Blossom Place,Brooklyn,us,40.646169,-73.948906,11226,06a7bbe5-3686-4df2-b35a-9f9c0ae38c0c
4212 Avenue D,(718) 451-5200,Paradise Restaurant,Brooklyn,us,40.641449,-73.936591,11203,b1dec06a-0dd3-4907-ad06-dd2d3bd8bb50
1773 Nostrand Ave,(347) 425-8686,L Unique,Brooklyn,us,40.642566,-73.948421,11226,0d59c072-9fd6-4a75-b26d-86e3e83e4607
2016 Nostrand Ave,(347) 787-7379,Cultural Fusion,Brooklyn,us,40.636459,-73.948296,11210,3bfda092-9b00-4bea-b3a7-aa5f04b7bba8
